"county","unemp_rate_mar_2020","industry","job_count"
"Swain County",3.4,"health_care_social_assistance",839
"Swain County",3.4,"arts_entertain_recreation",3823
"Swain County",3.4,"accommodation_food_services",763
"Swain County",3.4,"other_services_ex__public_admin",136
"Swain County",3.4,"public_admin",2368
"Swain County",3.4,"unclassified",0
"Transylvania County",3,"all_industries",8908
"Transylvania County",3,"agriculture_forestry_fishing_hunting",NA
"Transylvania County",3,"mining",6
"Transylvania County",3,"utilities",NA
"Transylvania County",3,"construction",610
"Transylvania County",3,"manufacturing",742
"Transylvania County",3,"wholesale_trade",NA
"Transylvania County",3,"retail_trade",1443
"Transylvania County",3,"transportation_warehousing",118
"Transylvania County",3,"information",102
"Transylvania County",3,"finance_insurance",224
"Transylvania County",3,"real_estate_rental_leasing",117
"Transylvania County",3,"professional_technical_services",299
"Transylvania County",3,"mgt_of_companies_enterprises",NA
"Transylvania County",3,"administrative_waste_services",295
"Transylvania County",3,"educational_services",1021
"Transylvania County",3,"health_care_social_assistance",1453
"Transylvania County",3,"arts_entertain_recreation",202
"Transylvania County",3,"accommodation_food_services",1056
"Transylvania County",3,"other_services_ex__public_admin",294
"Transylvania County",3,"public_admin",760
"Transylvania County",3,"unclassified",0
"Tyrrell County",6.7,"all_industries",935
"Tyrrell County",6.7,"agriculture_forestry_fishing_hunting",134
"Tyrrell County",6.7,"mining",0
"Tyrrell County",6.7,"utilities",0
"Tyrrell County",6.7,"construction",66
"Tyrrell County",6.7,"manufacturing",NA
"Tyrrell County",6.7,"wholesale_trade",24
"Tyrrell County",6.7,"retail_trade",134
"Tyrrell County",6.7,"transportation_warehousing",7
"Tyrrell County",6.7,"information",5
"Tyrrell County",6.7,"finance_insurance",18
"Tyrrell County",6.7,"real_estate_rental_leasing",NA
"Tyrrell County",6.7,"professional_technical_services",10
"Tyrrell County",6.7,"mgt_of_companies_enterprises",0
"Tyrrell County",6.7,"administrative_waste_services",NA
"Tyrrell County",6.7,"educational_services",135
"Tyrrell County",6.7,"health_care_social_assistance",16
"Tyrrell County",6.7,"arts_entertain_recreation",0
"Tyrrell County",6.7,"accommodation_food_services",31
"Tyrrell County",6.7,"other_services_ex__public_admin",17
"Tyrrell County",6.7,"public_admin",222
"Tyrrell County",6.7,"unclassified",0
"Union County",2.8,"all_industries",62820
"Union County",2.8,"agriculture_forestry_fishing_hunting",704
"Union County",2.8,"mining",NA
"Union County",2.8,"utilities",237
"Union County",2.8,"construction",7383
"Union County",2.8,"manufacturing",11583
"Union County",2.8,"wholesale_trade",2688
"Union County",2.8,"retail_trade",7868
"Union County",2.8,"transportation_warehousing",2240
"Union County",2.8,"information",353
"Union County",2.8,"finance_insurance",973
"Union County",2.8,"real_estate_rental_leasing",453
"Union County",2.8,"professional_technical_services",2253
"Union County",2.8,"mgt_of_companies_enterprises",NA
"Union County",2.8,"administrative_waste_services",4204
"Union County",2.8,"educational_services",7031
"Union County",2.8,"health_care_social_assistance",4224
"Union County",2.8,"arts_entertain_recreation",670
"Union County",2.8,"accommodation_food_services",5193
"Union County",2.8,"other_services_ex__public_admin",1932
"Union County",2.8,"public_admin",2697
"Union County",2.8,"unclassified",0
"Vance County",6.6,"all_industries",13534
"Vance County",6.6,"agriculture_forestry_fishing_hunting",NA
"Vance County",6.6,"mining",NA
"Vance County",6.6,"utilities",NA
"Vance County",6.6,"construction",359
"Vance County",6.6,"manufacturing",1342
"Vance County",6.6,"wholesale_trade",490
"Vance County",6.6,"retail_trade",2103
"Vance County",6.6,"transportation_warehousing",1590
"Vance County",6.6,"information",113
"Vance County",6.6,"finance_insurance",176
"Vance County",6.6,"real_estate_rental_leasing",170
"Vance County",6.6,"professional_technical_services",547
"Vance County",6.6,"mgt_of_companies_enterprises",55
"Vance County",6.6,"administrative_waste_services",356
"Vance County",6.6,"educational_services",1427
"Vance County",6.6,"health_care_social_assistance",2030
"Vance County",6.6,"arts_entertain_recreation",226
"Vance County",6.6,"accommodation_food_services",1229
"Vance County",6.6,"other_services_ex__public_admin",274
"Vance County",6.6,"public_admin",926
"Vance County",6.6,"unclassified",0
"Wake County",2.9,"all_industries",550681
"Wake County",2.9,"agriculture_forestry_fishing_hunting",1015
"Wake County",2.9,"mining",NA
"Wake County",2.9,"utilities",2344
"Wake County",2.9,"construction",35373
"Wake County",2.9,"manufacturing",20235
"Wake County",2.9,"wholesale_trade",24749
"Wake County",2.9,"retail_trade",61092
"Wake County",2.9,"transportation_warehousing",16408
"Wake County",2.9,"information",NA
"Wake County",2.9,"finance_insurance",22068
"Wake County",2.9,"real_estate_rental_leasing",9632
"Wake County",2.9,"professional_technical_services",64972
"Wake County",2.9,"mgt_of_companies_enterprises",10797
"Wake County",2.9,"administrative_waste_services",42831
"Wake County",2.9,"educational_services",45311
"Wake County",2.9,"health_care_social_assistance",61600
"Wake County",2.9,"arts_entertain_recreation",7830
"Wake County",2.9,"accommodation_food_services",43030
"Wake County",2.9,"other_services_ex__public_admin",17164
"Wake County",2.9,"public_admin",41950
"Wake County",2.9,"unclassified",0
"Warren County",6.7,"all_industries",2978
"Warren County",6.7,"agriculture_forestry_fishing_hunting",163
"Warren County",6.7,"mining",0
"Warren County",6.7,"utilities",NA
"Warren County",6.7,"construction",120
"Warren County",6.7,"manufacturing",364
"Warren County",6.7,"wholesale_trade",NA
"Warren County",6.7,"retail_trade",386
"Warren County",6.7,"transportation_warehousing",88
"Warren County",6.7,"information",NA
"Warren County",6.7,"finance_insurance",73
"Warren County",6.7,"real_estate_rental_leasing",20
"Warren County",6.7,"professional_technical_services",39
"Warren County",6.7,"mgt_of_companies_enterprises",0
"Warren County",6.7,"administrative_waste_services",NA
"Warren County",6.7,"educational_services",336
"Warren County",6.7,"health_care_social_assistance",232
"Warren County",6.7,"arts_entertain_recreation",19
"Warren County",6.7,"accommodation_food_services",238
"Warren County",6.7,"other_services_ex__public_admin",51
"Warren County",6.7,"public_admin",718
"Warren County",6.7,"unclassified",0
"Washington County",5.7,"all_industries",3082
"Washington County",5.7,"agriculture_forestry_fishing_hunting",197
"Washington County",5.7,"mining",0
"Washington County",5.7,"utilities",0
"Washington County",5.7,"construction",21
"Washington County",5.7,"manufacturing",642
"Washington County",5.7,"wholesale_trade",87
"Washington County",5.7,"retail_trade",328
"Washington County",5.7,"transportation_warehousing",54
"Washington County",5.7,"information",NA
"Washington County",5.7,"finance_insurance",54
"Washington County",5.7,"real_estate_rental_leasing",13
"Washington County",5.7,"professional_technical_services",70
"Washington County",5.7,"mgt_of_companies_enterprises",0
"Washington County",5.7,"administrative_waste_services",35
"Washington County",5.7,"educational_services",275
"Washington County",5.7,"health_care_social_assistance",534
"Washington County",5.7,"arts_entertain_recreation",10
"Washington County",5.7,"accommodation_food_services",277
"Washington County",5.7,"other_services_ex__public_admin",50
"Washington County",5.7,"public_admin",398
"Washington County",5.7,"unclassified",0
"Watauga County",2.6,"all_industries",22180
"Watauga County",2.6,"agriculture_forestry_fishing_hunting",35
"Watauga County",2.6,"mining",NA
"Watauga County",2.6,"utilities",NA
"Watauga County",2.6,"construction",977
"Watauga County",2.6,"manufacturing",589
"Watauga County",2.6,"wholesale_trade",425
"Watauga County",2.6,"retail_trade",3633
"Watauga County",2.6,"transportation_warehousing",320
"Watauga County",2.6,"information",216
"Watauga County",2.6,"finance_insurance",341
"Watauga County",2.6,"real_estate_rental_leasing",592
"Watauga County",2.6,"professional_technical_services",793
"Watauga County",2.6,"mgt_of_companies_enterprises",324
"Watauga County",2.6,"administrative_waste_services",528
"Watauga County",2.6,"educational_services",4405
"Watauga County",2.6,"health_care_social_assistance",3423
"Watauga County",2.6,"arts_entertain_recreation",649
"Watauga County",2.6,"accommodation_food_services",3541
"Watauga County",2.6,"other_services_ex__public_admin",493
"Watauga County",2.6,"public_admin",845
"Watauga County",2.6,"unclassified",0
"Wayne County",3.8,"all_industries",40311
"Wayne County",3.8,"agriculture_forestry_fishing_hunting",1205
"Wayne County",3.8,"mining",NA
"Wayne County",3.8,"utilities",262
"Wayne County",3.8,"construction",1830
"Wayne County",3.8,"manufacturing",5300
"Wayne County",3.8,"wholesale_trade",1314
"Wayne County",3.8,"retail_trade",5968
"Wayne County",3.8,"transportation_warehousing",1413
"Wayne County",3.8,"information",6
"Wayne County",3.8,"finance_insurance",954
"Wayne County",3.8,"real_estate_rental_leasing",392
"Wayne County",3.8,"professional_technical_services",753
"Wayne County",3.8,"mgt_of_companies_enterprises",431
"Wayne County",3.8,"administrative_waste_services",1158
"Wayne County",3.8,"educational_services",3557
"Wayne County",3.8,"health_care_social_assistance",7482
"Wayne County",3.8,"arts_entertain_recreation",204
"Wayne County",3.8,"accommodation_food_services",3884
"Wayne County",3.8,"other_services_ex__public_admin",842
"Wayne County",3.8,"public_admin",3220
"Wayne County",3.8,"unclassified",0
"Wilkes County",3.5,"all_industries",19997
"Wilkes County",3.5,"agriculture_forestry_fishing_hunting",145
"Wilkes County",3.5,"mining",NA
"Wilkes County",3.5,"utilities",NA
"Wilkes County",3.5,"construction",680
"Wilkes County",3.5,"manufacturing",4209
"Wilkes County",3.5,"wholesale_trade",681
"Wilkes County",3.5,"retail_trade",3017
"Wilkes County",3.5,"transportation_warehousing",495
"Wilkes County",3.5,"information",242
"Wilkes County",3.5,"finance_insurance",307
"Wilkes County",3.5,"real_estate_rental_leasing",209
"Wilkes County",3.5,"professional_technical_services",543
"Wilkes County",3.5,"mgt_of_companies_enterprises",824
"Wilkes County",3.5,"administrative_waste_services",793
"Wilkes County",3.5,"educational_services",1845
"Wilkes County",3.5,"health_care_social_assistance",2455
"Wilkes County",3.5,"arts_entertain_recreation",188
"Wilkes County",3.5,"accommodation_food_services",1551
"Wilkes County",3.5,"other_services_ex__public_admin",425
"Wilkes County",3.5,"public_admin",1290
"Wilkes County",3.5,"unclassified",0
"Wilson County",5.5,"all_industries",34954
"Wilson County",5.5,"agriculture_forestry_fishing_hunting",623
"Wilson County",5.5,"mining",NA
"Wilson County",5.5,"utilities",NA
"Wilson County",5.5,"construction",3023
"Wilson County",5.5,"manufacturing",6936
"Wilson County",5.5,"wholesale_trade",1239
"Wilson County",5.5,"retail_trade",3894
"Wilson County",5.5,"transportation_warehousing",872
"Wilson County",5.5,"information",622
"Wilson County",5.5,"finance_insurance",1085
"Wilson County",5.5,"real_estate_rental_leasing",247
"Wilson County",5.5,"professional_technical_services",791
"Wilson County",5.5,"mgt_of_companies_enterprises",996
"Wilson County",5.5,"administrative_waste_services",1753
"Wilson County",5.5,"educational_services",2349
"Wilson County",5.5,"health_care_social_assistance",4662
"Wilson County",5.5,"arts_entertain_recreation",170
"Wilson County",5.5,"accommodation_food_services",2748
"Wilson County",5.5,"other_services_ex__public_admin",716
"Wilson County",5.5,"public_admin",2199
"Wilson County",5.5,"unclassified",0
"Yadkin County",3.1,"all_industries",9187
"Yadkin County",3.1,"agriculture_forestry_fishing_hunting",84
"Yadkin County",3.1,"mining",0
"Yadkin County",3.1,"utilities",NA
"Yadkin County",3.1,"construction",749
"Yadkin County",3.1,"manufacturing",2445
"Yadkin County",3.1,"wholesale_trade",230
"Yadkin County",3.1,"retail_trade",862
"Yadkin County",3.1,"transportation_warehousing",880
"Yadkin County",3.1,"information",134
"Yadkin County",3.1,"finance_insurance",146
"Yadkin County",3.1,"real_estate_rental_leasing",35
"Yadkin County",3.1,"professional_technical_services",141
"Yadkin County",3.1,"mgt_of_companies_enterprises",49
"Yadkin County",3.1,"administrative_waste_services",NA
"Yadkin County",3.1,"educational_services",854
"Yadkin County",3.1,"health_care_social_assistance",591
"Yadkin County",3.1,"arts_entertain_recreation",NA
"Yadkin County",3.1,"accommodation_food_services",821
"Yadkin County",3.1,"other_services_ex__public_admin",171
"Yadkin County",3.1,"public_admin",530
"Yadkin County",3.1,"unclassified",0
"Yancey County",3.3,"all_industries",4297
"Yancey County",3.3,"agriculture_forestry_fishing_hunting",NA
"Yancey County",3.3,"mining",NA
"Yancey County",3.3,"utilities",NA
"Yancey County",3.3,"construction",340
"Yancey County",3.3,"manufacturing",1104
"Yancey County",3.3,"wholesale_trade",33
"Yancey County",3.3,"retail_trade",594
"Yancey County",3.3,"transportation_warehousing",108
"Yancey County",3.3,"information",49
"Yancey County",3.3,"finance_insurance",68
"Yancey County",3.3,"real_estate_rental_leasing",NA
"Yancey County",3.3,"professional_technical_services",86
"Yancey County",3.3,"mgt_of_companies_enterprises",0
"Yancey County",3.3,"administrative_waste_services",74
"Yancey County",3.3,"educational_services",353
"Yancey County",3.3,"health_care_social_assistance",471
"Yancey County",3.3,"arts_entertain_recreation",11
"Yancey County",3.3,"accommodation_food_services",281
"Yancey County",3.3,"other_services_ex__public_admin",138
"Yancey County",3.3,"public_admin",367
"Yancey County",3.3,"unclassified",0
